Using dt = 10 seconds, T = 0.25 years
Initializing waveform generator...
Creating GenerateEMRIWaveform class...
Done initializing waveform generator.
Creating GravWaveAnalysis class...
Initializing loglike class...
Done initializing loglike class.
Calculating SNR...
SNR calculated: 5.942134448355127
Setting up log_density and prior functions...
Done setting up log-likelihood and prior.
Setting up ParisMC sampler...
Done setting up ParisMC sampler.
Setting up initial covariance matrix...
Done setting up initial covariance matrix.
Initializing sampler...
Done initializing sampler.
Starting point (phys): [6.03302293, 1.12261954, 0.69265393, 9.04744717, 0.31691929]
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69891.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69892.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69893.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69894.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69895.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69896.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69897.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69898.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69899.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69900.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69901.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69902.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69903.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69904.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69905.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69906.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69907.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69908.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69909.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69910.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69911.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69912.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69913.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69914.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69915.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69916.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69917.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69918.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69919.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69920.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69921.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69922.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69923.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69924.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69925.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69926.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69927.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69928.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69929.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69930.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69931.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69932.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69933.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69934.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69935.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69936.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69937.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69938.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69939.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69940.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69941.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69942.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69943.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69944.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69945.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69946.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69947.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69948.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69949.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69950.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69951.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69952.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69953.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69954.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69955.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69956.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69957.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69958.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69959.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69960.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69961.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69962.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69963.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69964.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69965.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69966.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69967.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69968.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69969.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69970.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69971.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69972.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69973.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69974.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69975.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69976.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69977.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69978.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69979.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69980.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69981.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69982.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69983.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69984.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69985.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69986.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69987.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69988.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69989.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69990.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69991.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69992.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69993.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69994.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69995.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69996.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69997.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69998.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 69999.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70000.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70001.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70002.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70003.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70004.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70005.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70006.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70007.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70008.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70009.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70010.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70011.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70012.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70013.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70014.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70015.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70016.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70017.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70018.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70019.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70020.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70021.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70022.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70023.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70024.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70025.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70026.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70027.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70028.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70029.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70030.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70031.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70032.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70033.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70034.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70035.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70036.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70037.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70038.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70039.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70040.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70041.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70042.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70043.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70044.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70045.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70046.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70047.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70048.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70049.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70050.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70051.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70052.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70053.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70054.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70055.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70056.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70057.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70058.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70059.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70060.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70061.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70062.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70063.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70064.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70065.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70066.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70067.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70068.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70069.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70070.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70071.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70072.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70073.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70074.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70075.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70076.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70077.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70078.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70079.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70080.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70081.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70082.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70083.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70084.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70085.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70086.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70087.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70088.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70089.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70090.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70091.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70092.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70093.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70094.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70095.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70096.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70097.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70098.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70099.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70100.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70101.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70102.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70103.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70104.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70105.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70106.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70107.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70108.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70109.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70110.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70111.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70112.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70113.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70114.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70115.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70116.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70117.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70118.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70119.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70120.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70121.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70122.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70123.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 70124.
